"Country","Company","Title","Category","Location","Date Posted","Link"
"Italy","Baker Hughes","GTS Commodity/Buyer – Aero","Sourcing","Florence, Italy","2025-11-07","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/GTS-Commodity-Buyer---Aero_R156557/apply"
"Poland","Baker Hughes","Structural Lead Engineer – Subsea Manifolds Systems","Engineering/Technology","Warsaw, Poland","2025-09-26","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/PL-PDK-WARSAW-ALEJA-KRAKOWSKA-110114-BLD-3014613/Structural-Lead-Engineer---Subsea-Manifolds-Systems_R156371/apply"
"Italy","Baker Hughes","New Energy Solutions Product Manager","Product Management","Bari, Italy","2026-02-06","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-BA-BARI-STRADA-PROVINCIALE-PER-MODUGNO-10C613/New-Energy-Solutions-Product-Manager_R153369-1/apply"
"Kazakhstan","Baker Hughes","Cementing Field Specialist","Field Operations","Aksay, Kazakhstan","2025-08-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/KZ-Aksai-Aksay-Industrial-Zone-Building-99H-Burlin-Region-West-Kazakhstan-Oblast/Cementing-Field-Specialist_R153534/apply"
"China","Baker Hughes","Field Specialist - SPS","Field Operations","Beijing, China","2026-02-06","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/CN-OTHER-CHINA/Field-Specialist---SPS_R156733/apply"
"Italy","Baker Hughes","Aeroderivative Mechanical Design Engineer","Engineering/Technology","Florence, Italy","2026-02-05","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Aeroderivative-Mechanical-Design-Engineer_R156346/apply"
"Guyana","Baker Hughes","Field Specialist - Georgetown, GY","Field Operations","Georgetown, Guyana","2026-02-05","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/GY-GEORGETOWN-PLOT-51-ECCLES-INDUSTRIAL-ESTATE-ECCLES/Field-Specialist---Georgetown--GY_R154244-1/apply"
"Italy","Baker Hughes","Mechanical Field Service Engineer - Heavy Duty/Aero Gas Turbine Specialist","Field Operations","Florence, Italy","2026-02-03","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Mechanical-Field-Service-Engineer---Heavy-Duty-Aero-Gas-Turbine-Specialist_R155975-1/apply"
"United Kingdom","Baker Hughes","Lead Sales Specialist","Sales","Aberdeen, United Kingdom","2026-02-04","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/GB-AC-ABERDEEN-KIRKHILL-ROAD/Lead-Sales-Specialist_R160658/apply"
"United States of America","Baker Hughes","Junior Field Services Engineer","Services","Columbus, United States of America","2026-02-05","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/US-OH-OTHER-OHIO/Junior-Field-Services-Engineer_R153126/apply"
"Netherlands","Baker Hughes","Field Operator","Field Operations","Son En Breugel, Netherlands","2026-02-06","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/NL-SON-EN-BREUGEL-EKKERSRIJT-2052/Field-Operator_R160746/apply"
"China","Baker Hughes","Mechanical Design Engineer - Valves","Engineering/Technology","Suzhou, China","2026-02-09","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/CN-SUZHOU-81-SUHONG-ZHONG-ROAD/Mechanical-Design-Engineer---Valves_R146161-1/apply"
"United States of America","Baker Hughes","Manufacturing Equipment Operator","Manufacturing","Claremore, United States of America","2026-02-05","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/US-OK-CLAREMORE-2210-E-L-ANDERSON-BLVD/Manufacturing-Equipment-Operator_R160720/apply"
"Italy","Baker Hughes","Control Field Service Engineer","Field Operations","Florence, Italy","2026-02-05","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Control-Field-Service-Engineer_R155974/apply"
"Saudi Arabia","Baker Hughes","Field Operator - Coiled Tubing (Saudi Nationals)","Field Operations","Dhahran, Saudi Arabia","2026-02-03","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/SA-EASTERN-PROVINCE-DHAHRAN-KING-ABDULLAH-BIN-ABDUL-AZIZ-SCIENCE-PARK-KASP/Field-Operator---Coiled-Tubing_R159531/apply"
"United States of America","Baker Hughes","Manufacturing Equipment Operator","Manufacturing","Claremore, United States of America","2026-02-04","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/US-OK-CLAREMORE-2210-E-L-ANDERSON-BLVD/Manufacturing-Equipment-Operator_R160688/apply"
"Singapore","Baker Hughes","Service Enablement Lead-Singapore","Services","Singapore, Singapore","2026-02-05","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/SG-SINGAPORE-10-LOK-YANG-WAY/Service-Enablement-Lead-Singapore_R156910/apply"
"China","Baker Hughes","Field Service Engineer - Subsea Christmas Tree","Field Operations","Beijing, China","2026-02-09","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/CN-OTHER-CHINA/Field-Service-Engineer---Subsea-Christmas-Tree_R158911-1/apply"
"China","Baker Hughes","Field Service Engineer - Controls","Field Operations","Beijing, China","2026-02-09","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/CN-OTHER-CHINA/Field-Service-Engineer---Controls_R158912/apply"
"Malaysia","Baker Hughes","Remote Professional General","Field Operations","Kuala Lumpur, Malaysia","2026-02-10","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/MY-KUL-KUALA-LUMPUR-21ST-FLOOR-MENARA-TAN--TAN/Remote-Professional-General_R160344/apply"
"United States of America","Baker Hughes","Field Specialist (Upstream Chemicals) - Pecos, TX","Field Operations","Carlsbad, United States of America","2026-02-10","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/US-NM-Carlsbad-233-Carrasco-Road/Field-Specialist--Upstream-Chemicals----Pecos--TX_R154919-1/apply"
"Algeria","Baker Hughes","Aero Senior Field Service Engineer","Field Operations","Boufarik, Algeria","2026-02-10","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/DZ-BOUFARIK-WILAYA-DE-BLIDA-ZONE-DACTIVITE-DE-GUEROUAOU/Aero-Senior-Field-Service-Engineer_R160852-2/apply"
