"Country","Company","Title","Category","Location","Date Posted","Link"
"Australia","Santos","2027 Graduate Program (Engineering & Geoscience)","Engineering & Technical","Brisbane","2026-03-01","https://recruitment.santos.com/careers/JobDetail/2027-Graduate-Program-Engineering-Geoscience/52864"
"Australia","Santos","Senior Health and Safety Adviser","HSE & Environment","Brisbane","2026-03-21","https://recruitment.santos.com/careers/JobDetail/Senior-Health-and-Safety-Adviser/53068"
"Australia","Santos","Senior Contracts System Adviser","Legal & Compliance","Brisbane","2026-04-08","https://recruitment.santos.com/careers/JobDetail/Senior-Contracts-System-Adviser/53185"
"Australia","Santos","2026 Santos Vacation Program (Engineering & Geoscience)","Engineering & Technical","Brisbane","2026-04-07","https://recruitment.santos.com/careers/JobDetail/2026-Santos-Vacation-Program-Engineering-Geoscience/53233"
"Australia","Santos","Field Operations Training Coordinator","Operations & Maintenance","Adelaide","2026-04-07","https://recruitment.santos.com/careers/JobDetail/Field-Operations-Training-Coordinator/53248"
