"Country","Company","Title","Category","Location","Date Posted","Link"
"Egypt","Dragon Oil","Senior Process Engineer","Engineering & Technical","Egypt","2026-03-17","https://career22.sapsf.com/career?career_ns=job_listing&company=dragonoilh&navBarLevel=JOB_SEARCH&rcm_site_locale=en_US&career_job_req_id=2825&selected_lang=en_GB"
"Turkmenistan","Dragon Oil","Heavy Lifting Foreman (Offshore)","Other","Hazar, Turkmenistan","2026-03-04","https://career22.sapsf.com/career?career_ns=job_listing&company=dragonoilh&navBarLevel=JOB_SEARCH&rcm_site_locale=en_US&career_job_req_id=3281&selected_lang=en_GB"
"UAE","Dragon Oil","Senior Legal Counsel - Disputes & Projects","Sales & Commercial","Dubai, UAE","2026-02-13","https://career22.sapsf.com/career?career_ns=job_listing&company=dragonoilh&navBarLevel=JOB_SEARCH&rcm_site_locale=en_US&career_job_req_id=3542&selected_lang=en_GB"
"Turkmenistan","Dragon Oil","Warehouse Supervisor","Supply Chain","Hazar, Turkmenistan","2026-02-10","https://career22.sapsf.com/career?career_ns=job_listing&company=dragonoilh&navBarLevel=JOB_SEARCH&rcm_site_locale=en_US&career_job_req_id=3522&selected_lang=en_GB"
"UAE","Dragon Oil","Lead Auditor - Operations","Management","Dubai, UAE","2026-01-29","https://career22.sapsf.com/career?career_ns=job_listing&company=dragonoilh&navBarLevel=JOB_SEARCH&rcm_site_locale=en_US&career_job_req_id=3491&selected_lang=en_GB"
"UAE","Dragon Oil","Principal  Auditor - Operations","Other","Dubai, UAE","2026-01-26","https://career22.sapsf.com/career?career_ns=job_listing&company=dragonoilh&navBarLevel=JOB_SEARCH&rcm_site_locale=en_US&career_job_req_id=3407&selected_lang=en_GB"
"UAE","Dragon Oil","Principal  Auditor - Data Analytics & IT","IT & Digital","Dubai, UAE","2026-01-21","https://career22.sapsf.com/career?career_ns=job_listing&company=dragonoilh&navBarLevel=JOB_SEARCH&rcm_site_locale=en_US&career_job_req_id=3413&selected_lang=en_GB"
