"Country","Company","Title","Category","Location","Date Posted","Link"
"United Kingdom","Saipem","HDD and Outfall Lead","Other","United Kingdom","2026-03-18","https://app.ncoreplat.com/jobposition/787451/hdd-and-outfall-lead-gb/engineering"
"Indonesia","Saipem","Senior Accountant","Finance & Accounting","Indonesia","2026-03-18","https://app.ncoreplat.com/jobposition/787295/senior-accountant-id/pt-saipem-indonesia"
"United Kingdom","Saipem","HSE Engineer","Health, Safety & Environment","United Kingdom","2026-03-17","https://app.ncoreplat.com/jobposition/787257/hse-engineer-gb/operations"
"Italy","Saipem","Stage - Junior Graphic Designer","Internship / Graduate","Italy","2026-03-17","https://app.ncoreplat.com/jobposition/787459/junior-graphic-designer-it/saipem-spa"
"Italy","Saipem","STAGE - Cash flow & economics specialist","Internship / Graduate","Italy","2026-03-17","https://app.ncoreplat.com/jobposition/787207/stage-cash-flow-amp-economics-specialist-it/saipem-spa"
"Italy","Saipem","Stage - H&S Training & Culture Specialist","Internship / Graduate","Italy","2026-03-16","https://app.ncoreplat.com/jobposition/787161/h-amp-s-training-amp-culture-specialist-it/saipem-spa"
"Qatar","Saipem","Cost Control Engineer","Finance & Accounting","Qatar","2026-03-15","https://app.ncoreplat.com/jobposition/786938/cost-control-engineer-qa/saipem-spa-qatar-branch"
"Saudi Arabia","Saipem","HSE Officer","Health, Safety & Environment","Saudi Arabia","2026-03-15","https://app.ncoreplat.com/jobposition/786937/hse-officer-sa/snamprogetti-saudi-arabia-co-ltd"
"Australia","Saipem","Contracts Administrator","Legal & Compliance","Australia","2026-03-13","https://app.ncoreplat.com/jobposition/786639/contracts-administrator-au/saipem-australia-pty-ltd"
"Italy","Saipem","Quality Control Coordinator - Arbatax Yard","Finance & Accounting","Italy","2026-03-13","https://app.ncoreplat.com/jobposition/786656/quality-control-coordinator-arbatax-yard-it/saipem-offshore-construction-s-p-a"
"Saudi Arabia","Saipem","Commissioning Lead (Saudi)","Other","Saudi Arabia","2026-03-12","https://app.ncoreplat.com/jobposition/786461/commissioning-amp-operation-lead-sa/gps-international-vacancy"
"Australia","Saipem","Civil Supervisor","Engineering","Australia","2026-03-12","https://app.ncoreplat.com/jobposition/786408/civil-supervisor-au/saipem-australia-pty-ltd"
"Australia","Saipem","Electrical & Instrumentation Supervisor","Engineering","Australia","2026-03-12","https://app.ncoreplat.com/jobposition/786410/electrical-amp-instrumentation-supervisor-au/saipem-australia-pty-ltd"
"Italy","Saipem","Estimator - FANO","Other","Italy","2026-03-12","https://app.ncoreplat.com/jobposition/786504/estimator-fano-it/saipem-spa"
"Italy","Saipem","Internal Auditor Internship","Internship / Graduate","Italy","2026-03-12","https://app.ncoreplat.com/jobposition/786537/internal-auditor-it/saipem-spa"
"Italy","Saipem","Stage - Data Analyst","Internship / Graduate","Italy","2026-03-12","https://app.ncoreplat.com/jobposition/786571/stage-data-analyst-it/saipem-spa"
"Italy","Saipem","HSE Coordinator - Venezia (Fixed-term)","Health, Safety & Environment","Italy","2026-03-12","https://app.ncoreplat.com/jobposition/786412/hse-coordinator-venezia-fixed-term-it/saipem-spa"
"Angola","Saipem","Mechanical Supervisor","Engineering","Angola","2026-03-11","https://app.ncoreplat.com/jobposition/786208/mechanical-supervisor-ao/gps-international-vacancy"
"Angola","Saipem","ESTAGIARIO MECANICO DE MANUTENCAO","Other","Angola","2026-03-11","https://app.ncoreplat.com/jobposition/786348/estagiario-mecanico-de-manutencao-ao/petromar-lda"
"Angola","Saipem","ESTAGIARIO TECNICO DE SAP","Information Technology","Angola","2026-03-11","https://app.ncoreplat.com/jobposition/786364/estagiario-tecnico-de-sap-ao/petromar-lda"
