"Country","Company","Title","Category","Location","Date Posted","Link"
"Iraq","Wood","Senior Reservoir Engineer","Engineering","Basra, Iraq","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/27913"
"Colombia","Wood","Piping Engineer","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/27914"
"Colombia","Wood","Piping Stress Engineer","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/27925"
"Colombia","Wood","Piping Stress Engineer","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/27965"
"Canada","Wood","Principal Flow Assurance Engineer","Engineering","Calgary, AB, Canada","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28079"
"Colombia","Wood","Civil/Structural/Architect Onshore Engineering Designer IV.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28120"
"Colombia","Wood","Architectural Tech Prof III - Eng.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28125"
"Colombia","Wood","Architectural Tech Prof II - Eng.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28126"
"United Kingdom","Wood","Operations Manager","Other","Aberdeen, Aberdeenshire, United Kingdom","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28101"
"Colombia","Wood","Civil Tech Prof IV - Eng.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28114"
"Colombia","Wood","Civil Tech Prof III - Eng.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28115"
"Colombia","Wood","Civil Tech Prof II - Eng.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28116"
"Colombia","Wood","Civil/Structural/Architect Onshore Engineering Designer III.Colombia . Engineering Management:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28117"
"Colombia","Wood","Civil/Structural/Architect Onshore Engineering Designer II.Colombia . Engineering Management:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28119"
"Colombia","Wood","Civil Tech Prof IV - Eng.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28142"
"Italy","Wood","Project Developer","Project Management","Milan, Italy","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28238"
"Colombia","Wood","Civil Designer","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28180"
"United Kingdom","Wood","Principal/Senior Instrument Maintenance Engineer","Mechanical & Maintenance","Aberdeenshire, United Kingdom","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28198"
"Colombia","Wood","Civil Tech Prof III - Eng.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28143"
"Colombia","Wood","Civil Tech Prof II - Eng.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28144"
"Colombia","Wood","Civil/Structural/Architect Onshore Engineering Designer III.Colombia . Engineering Management:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28145"
