"Country","Company","Title","Category","Location","Date Posted","Link"
"USA","KBR","Piping Designer","Engineering","Richmond, Virginia","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Richmond-Virginia/Piping-Designer_R2121050"
"USA","KBR","Civil Structural Engineer","Engineering","Newark, Delaware","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Newark-Delaware/Civil-Structural-Engineer_R2121052"
"USA","KBR","Associate Mechanical Engineer","Engineering","Las Cruces, New Mexico","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Las-Cruces-New-Mexico/Associate-Mechanical-Engineer_R2121048"
"USA","KBR","Associate Electrical Engineer","Instrumentation & Electrical","Las Cruces, New Mexico","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Las-Cruces-New-Mexico/Associate-Electrical-Engineer_R2121051"
"USA","KBR","Contracts Buyer","Supply Chain & Logistics","Newark, Delaware","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Newark-Delaware/Contracts-Buyer_R2120926"
"USA","KBR","Senior Congressional Engagement & Strategic Communications Advisor — Government Programs","Communications & Marketing","Colorado Springs, Colorado","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Colorado-Springs-Colorado/Senior-Congressional-Engagement---Strategic-Communications-Advisor---Government-Programs_R2121043"
"USA","KBR","Knowledge Management Specialist","General","Huntsville, Alabama","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Huntsville-Alabama/Knowledge-Management-Specialist_R2121000"
"USA","KBR","Software Engineer (ICAM)","IT & Digital","Beavercreek Township, Ohio","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/Software-Engineer--ICAM-_R2121014"
"Iraq","KBR","Cost Recovery Advisor","General","Basra, Al Başrah, Iraq","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Basra-Al-Barah-Iraq/Cost-Recovery-Advisor_R2121030"
"Iraq","KBR","Finance Accounting Manager","Finance & Accounting","Basra, Al Başrah, Iraq","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Basra-Al-Barah-Iraq/Finance-Accounting-Manager_R2121031"
"Iraq","KBR","Risk Management Assurance Advisor","Legal & Compliance","Basra, Al Başrah, Iraq","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Basra-Al-Barah-Iraq/Risk-Management-Assurance-Advisor_R2121033"
"UAE","KBR","Specialist Lifting Operation Engineer - ( WHT's Subsea Cable & Piping)","Engineering","Abu Dhabi, United Arab Emirates","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Specialist-Lifting-Operation-Engineer-----WHT-s-Subsea-Cable---Piping-_R2118016"
"UAE","KBR","Lead Project Engineer","Project Management","Abu Dhabi, United Arab Emirates","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Lead-Project-Engineer_R2121035"
"Diego Garcia/BIOT","KBR","Diego Garcia: Maintenance Supervisor","Operations & Technical","Diego Garcia, British Indian Ocean Territory","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Diego-Garcia-British-Indian-Ocean-Territory/Diego-Garcia--Maintenance-Supervisor_R2121013"
"United Kingdom","KBR","Solutions Architect (Business Development)","Business Development","Leatherhead, Surrey, United Kingdom","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Leatherhead-Surrey-United-Kingdom/Solutions-Architect--Business-Development-_R2121034"
"Singapore","KBR","Senior Principal Process Safety Engineer","Process & Chemical Engineering","Singapore, Singapore","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Singapore-Singapore/Senior-Principal-Process-Safety-Engineer_R2117584"
"Australia","KBR","KBR 2027 Graduate Program - Graduate Environmental planner","Internship","Melbourne, Victoria, Australia","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Melbourne-Victoria-Australia/KBR-2027-Graduate-Program---Graduate-Environmental-planner_R2121025"
"USA","KBR","Systems Engineer","General","Kihei, Hawaii","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Kihei-Hawaii/Systems-Engineer_R2121020"
"USA","KBR","Manpower Analyst","Science & Research","Tampa, Florida","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Tampa-Florida/Manpower-Analyst_R2121009"
"USA","KBR","Knowledge Management Lead","General","Tampa, Florida","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Tampa-Florida/Knowledge-Management-Lead_R2121008"
"USA","KBR","Special Operations Performance Dietitian (Fort Bragg, NC)","Operations & Technical","Fayetteville, North Carolina","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Fayetteville-North-Carolina/Special-Operations-Performance-Dietitian--Fort-Bragg--NC-_R2121017"
"USA","KBR","Defense Design Analyst","Security & Defense","Huntsville, Alabama","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Huntsville-Alabama/Defense-Design-Analyst_R2119845"
"USA","KBR","Senior Software Engineer (ICAM)","IT & Digital","Beavercreek Township, Ohio","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/Senior-Software-Engineer--ICAM-_R2121012-1"
"USA","KBR","Software Engineer","IT & Digital","Beavercreek Township, Ohio","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/Software-Engineer_R2118272-1"
