"Country","Company","Title","Category","Location","Date Posted","Link"
"USA","EOG Resources","Accountant I","Finance & Accounting","Houston, TX","2026-03-26","https://careers.eogresources.com/jobsearch.asp?jo_num=10950"
"USA","EOG Resources","Accountant I","Finance & Accounting","San Antonio, TX","2026-03-31","https://careers.eogresources.com/jobsearch.asp?jo_num=11208"
"USA","EOG Resources","Accountant II","Finance & Accounting","Houston, TX","2026-03-30","https://careers.eogresources.com/jobsearch.asp?jo_num=11092"
"USA","EOG Resources","Accountant III","Finance & Accounting","Houston, TX","2026-03-03","https://careers.eogresources.com/jobsearch.asp?jo_num=11093"
"USA","EOG Resources","Sr. Accountant","Finance & Accounting","Houston, TX","2026-01-13","https://careers.eogresources.com/jobsearch.asp?jo_num=11057"
"USA","EOG Resources","Field Systems Administrator","Management & Administration","San Antonio, TX","2026-03-23","https://careers.eogresources.com/jobsearch.asp?jo_num=11194"
"USA","EOG Resources","Senior Geoscience Applications Administrator","Management & Administration","Midland, TX","2026-02-18","https://careers.eogresources.com/jobsearch.asp?jo_num=11117"
"USA","EOG Resources","Payroll Administrator II","Finance & Accounting","Houston, TX","2026-03-20","https://careers.eogresources.com/jobsearch.asp?jo_num=11085"
"USA","EOG Resources","GIS Analyst","IT & Digital","New Albany, OH","2026-03-26","https://careers.eogresources.com/jobsearch.asp?jo_num=11141"
"USA","EOG Resources","Staff GIS Analyst","IT & Digital","New Albany, OH","2026-02-02","https://careers.eogresources.com/jobsearch.asp?jo_num=11098"
"USA","EOG Resources","HRIS Analyst","IT & Digital","Houston, TX","2026-03-03","https://careers.eogresources.com/jobsearch.asp?jo_num=11022"
"USA","EOG Resources","Internal Controls Analyst","Graduate & Internship","Houston, TX","2026-01-27","https://careers.eogresources.com/jobsearch.asp?jo_num=11104"
"USA","EOG Resources","Production Accounting Analyst","Finance & Accounting","New Albany, OH","2026-03-10","https://careers.eogresources.com/jobsearch.asp?jo_num=11133"
"USA","EOG Resources","Production Accounting Analyst","Finance & Accounting","Midland, TX","2025-10-27","https://careers.eogresources.com/jobsearch.asp?jo_num=10912"
"USA","EOG Resources","Sr Production Accounting Analyst","Finance & Accounting","Midland, TX","2026-03-31","https://careers.eogresources.com/jobsearch.asp?jo_num=11207"
"USA","EOG Resources","Senior SCADA Analyst","Electrical & Instrumentation","Denver, CO","2026-03-24","https://careers.eogresources.com/jobsearch.asp?jo_num=11163"
"USA","EOG Resources","Sr. Title Analyst","Management & Administration","Houston, TX","2025-09-03","https://careers.eogresources.com/jobsearch.asp?jo_num=10664"
"USA","EOG Resources","Staff Title Analyst","Management & Administration","Houston, TX","2025-09-15","https://careers.eogresources.com/jobsearch.asp?jo_num=10782"
"USA","EOG Resources","Sr. Staff Title Analyst","Management & Administration","Houston, TX","2025-08-27","https://careers.eogresources.com/jobsearch.asp?jo_num=10682"
"USA","EOG Resources","Engineering Associate","Management & Administration","New Albany, OH","2026-02-13","https://careers.eogresources.com/jobsearch.asp?jo_num=10846"
"USA","EOG Resources","Supply Chain Associate","Supply Chain","Midland, TX","2026-03-25","https://careers.eogresources.com/jobsearch.asp?jo_num=11184"
"USA","EOG Resources","Senior Operations Assistant","Operations & Process","Malvern, OH","2026-02-06","https://careers.eogresources.com/jobsearch.asp?jo_num=10961"
"USA","EOG Resources","Records Assistant II","Management & Administration","Corpus Christi, TX","2026-03-23","https://careers.eogresources.com/jobsearch.asp?jo_num=10504"
"USA","EOG Resources","Warehouse Attendant II","Supply Chain","Jal, NM","2026-03-25","https://careers.eogresources.com/jobsearch.asp?jo_num=11182"
"USA","EOG Resources","Investor Relations Coordinator","Management & Administration","Houston, TX","2026-03-25","https://careers.eogresources.com/jobsearch.asp?jo_num=11183"
